,idx,data,sd,timestamp,fold
62,8620,27.278800000000004,0.01691981087364721,1622107645.0640678,3
63,8610,27.26479310344828,0.012082701542929324,1622107658.5640554,3
64,8600,27.23394071146245,0.01489941382404508,1622107672.1390474,3
65,9050,27.229000000000003,0.023855966609156495,1622107681.2641518,3
66,8590,27.261291666666665,0.014984656504423197,1622107685.2641876,3
67,8600,27.249000000000002,0.0,1622107686.4889998,3
68,8590,27.249000000000002,0.0,1622107686.539,3
69,8600,27.26498101265823,0.023004257041089077,1622107694.4640632,3
70,8610,27.265942408376965,0.012568631794849695,1622107707.1391046,3
71,8160,27.271497959183673,0.03689838495329628,1622107718.0391142,3
72,8170,27.214479166666667,0.045439056980813235,1622107728.9640934,3
73,7720,27.124119999999998,0.014857754632759422,1622107740.6390765,3
74,7730,27.106789473684213,0.015261544581000075,1622107751.7890704,3
75,7270,27.134000000000007,0.004053217416887894,1622107756.764143,3
76,7280,27.12916666666667,0.010622303579418907,1622107764.6640973,3
77,7290,27.16463636363636,0.0064423700787375445,1622107773.514136,3
78,6830,27.184912408759125,0.006249641686143519,1622107778.5890656,3
79,6840,27.154691780821917,0.026009367403285657,1622107789.3141952,3
80,6390,27.14800469483568,0.0074003537871153375,1622107801.939216,3
81,6400,27.191106382978724,0.023627938183508595,1622107814.3140283,3
82,5950,27.120711711711714,0.017620313516547054,1622107826.9140675,3
83,5960,27.169743772241993,0.03633001913564766,1622107839.4890783,3
84,5510,27.179786324786324,0.031246696662284013,1622107852.3641238,3
85,5520,27.285903345724908,0.049516077783547725,1622107864.9390705,3
86,5070,27.341995951417005,0.06425716916638143,1622107877.8391335,3
87,5080,27.18422692307692,0.05333109972825209,1622107890.5140884,3
88,4630,27.045660231660236,0.11454927789876146,1622107903.489081,3
89,4640,26.935498007968132,0.03963492508972985,1622107916.2390757,3
90,4190,27.061473880597017,0.06018047537436235,1622107929.2141602,3
91,4200,27.064907949790797,0.034595811709610944,1622107941.88928,3
92,3750,27.011342857142854,0.03196354428509634,1622107954.8642714,3
93,3760,27.024583690987125,0.05744691963210761,1622107967.6893263,3
94,3310,27.03967474048443,0.03164035713020885,1622107980.739277,3
95,3320,26.92627027027027,0.12378060698547583,1622107993.5141757,3
96,2870,26.807993355481734,0.03779881990770562,1622108006.5891495,3
97,2880,26.943598039215694,0.02586475374619767,1622108019.214137,3
98,2420,26.96558333333334,0.0054230731345076034,1622108024.6140833,3
99,2430,26.919366013071897,0.046440382983843405,1622108032.5641863,3
100,2440,26.921673684210532,0.015416629507579636,1622108042.589242,3
101,1980,26.934949152542377,0.047549946525060255,1622108047.9142628,3
102,1990,26.736876288659797,0.6504199794317189,1622108058.1606288,3
103,1540,23.855845188284516,1.1204714774066622,1622108071.9892843,3
104,1550,22.695996825396826,0.6793239332889193,1622108085.8390887,3
105,1100,19.059356846473026,1.370469107242264,1622108099.739112,3
106,1110,16.405317269076306,1.1567151453373399,1622108118.2141304,3
107,1570,20.532694444444445,1.876282479711634,1622108141.4641573,3
108,1580,23.762379310344837,0.18757571598453363,1622108154.4392643,3
109,2030,23.750999999999994,3.552713678800501e-15,1622108156.689,3
110,1580,23.750999999999998,0.0,1622108156.8144999,3
111,2030,23.43190073529412,0.5553020386394293,1622108163.66418,3
112,2040,23.46460476190476,0.39621831521354195,1622108175.714062,3
113,2490,24.879096774193545,0.7459281879661728,1622108184.8392,3
114,2030,26.549836065573764,0.43833785084813237,1622108191.7641478,3
115,2490,26.40727272727273,0.16091956822592107,1622108195.3640456,3
116,2480,26.360916129032255,0.20254315206773008,1622108203.6641066,3
117,2470,26.30886363636364,0.3206357740283775,1622108213.6140795,3
118,2930,25.942125,0.13953175041903557,1622108216.2143126,3
119,2470,26.271,0.0,1622108216.689,3
120,2930,26.630121495327096,0.11028490803287674,1622108219.4390652,3
121,2920,26.711533333333335,0.027634197815187465,1622108229.6140735,3
122,2910,26.663333333333338,0.0018856180831641981,1622108237.3389997,3
123,3370,26.658,0.0,1622108237.7641249,3
124,2910,26.635272727272728,0.0071869946822004545,1622108238.2389998,3
125,3370,26.58796808510638,0.02835768953754284,1622108243.2140584,3
126,3360,26.48983276450512,0.03653390614895796,1622108255.2391126,3
127,3810,26.373281938325995,0.03988507476731649,1622108268.239132,3
128,3800,26.568326388888888,0.08308160562071105,1622108281.1141841,3
129,4250,26.75551464435146,0.11570590512201073,1622108294.289163,3
130,4240,26.915964912280707,0.10651018646816592,1622108307.3892632,3
131,4690,26.934107438016532,0.13596236728071745,1622108320.5641158,3
132,4680,27.13813011152416,0.047390744869057304,1622108333.3391187,3
133,5130,27.334287401574805,0.049090949648001925,1622108346.4140747,3
134,5120,27.277007751937983,0.10187216462019248,1622108359.2140853,3
135,5570,27.37644787644788,0.051301818942067326,1622108372.1390889,3
136,5560,27.28385714285714,0.046339793021047744,1622108384.9141192,3
137,6010,27.291288888888886,0.032488600089915054,1622108397.964133,3
138,6000,27.231905579399143,0.027467493292152253,1622108410.5390987,3
139,6450,27.15242379182156,0.018790934274295797,1622108423.0891373,3
140,6440,27.109634782608694,0.010145318418970503,1622108435.5641217,3
141,6890,27.09214388489209,0.025948638020586865,1622108448.2640574,3
142,6880,27.099109090909092,0.03893592532599848,1622108460.7141228,3
143,7330,27.085415282392024,0.03115725251668878,1622108473.7390997,3
144,7320,27.12478282828282,0.047461502826888075,1622108486.2140658,3
145,7780,27.118411764705883,0.007874447308555138,1622108491.5890586,3
146,7770,27.18647058823529,0.06636914579857926,1622108499.664098,3
147,7760,27.17663636363636,0.07764344230024436,1622108509.5141137,3
148,8220,27.151746268656712,0.05297037845380872,1622108515.0641415,3
149,8210,27.1800668896321,0.06917170391689828,1622108525.8891506,3
150,8660,27.301560185185185,0.04762931800161563,1622108538.7642126,3
151,8650,27.307431034482757,0.05675267335916943,1622108551.4142103,3
152,9100,27.29113004484305,0.021997679117240453,1622108564.2392783,3
153,9090,27.27771942446043,0.028738220302300863,1622108576.7642767,3
154,9540,27.276579399141628,0.0614352927715179,1622108589.5390816,3
155,9530,27.187441947565546,0.020896198800185863,1622108602.0391045,3
156,9980,27.174545454545456,0.011187360045755304,1622108609.2641363,3
157,11340,26.676903614457835,0.052827737281594546,1622108811.039293,3
158,11350,26.725430107526883,0.026226432471906813,1622108821.9141881,4
159,10900,26.881146017699113,0.03037277115286177,1622108832.2142124,4
160,10910,26.96873029045643,0.024009115564844575,1622108843.8891912,4
161,10460,27.042206278026907,0.023298271766653326,1622108855.4892333,4
162,10470,27.10907630522088,0.01851598139639112,1622108867.2891886,4
163,10020,27.15671074380165,0.020436330482231774,1622108879.5641778,4
164,10030,27.212951020408163,0.012516994528240115,1622108891.7392979,4
165,9580,27.24667843137255,0.017464320083266382,1622108904.239227,4
166,9590,27.256814049586772,0.028843166129278338,1622108916.6641529,4
167,9140,27.249772388059704,0.049233797837674516,1622108929.4141417,4
168,9150,27.242259740259737,0.0356936469291295,1622108941.8891776,4
169,8700,27.16378260869565,0.1402625250358296,1622108954.5642028,4
170,8710,27.25678026905829,0.034905139430633905,1622108967.0392196,4
171,8260,27.291038327526127,0.04258267541250156,1622108979.7891638,4
172,8270,27.08562910798122,0.19622742027372087,1622108992.2891548,4
173,7820,27.12378523489933,0.08767852841916418,1622109005.064282,4
174,7830,27.331421052631576,0.03143634468752674,1622109015.8392482,4
